,date,extend,id,days_from_start,month,cat_id,sst_avg,air_avg,dlwrf_avg,dswrf_avg,prate_avg,runof_avg,shum_avg,csdlf_avg,csdsf_avg,uswrf_avg,sf
0,1982/1/1,15.17673333,1,1096,1,1,11.83253384,276.7259521,286.0286255,200.2212524,2.50E-05,1.965282988,7.636641502,259.0924683,266.0985718,63.01931763,1
1,1982/2/1,15.9735,1,1127,2,1,11.84851074,276.0639038,284.667572,185.8682251,2.44E-05,2.092203253,7.640948772,257.980011,248.4161987,53.15870667,4
2,1982/3/1,16.043875,1,1155,3,1,11.87534332,275.1526489,283.2081909,174.5047302,2.44E-05,2.029708372,7.702135563,257.0819397,231.8746185,46.65837097,3.5
3,1982/4/1,15.466,1,1186,4,1,11.90084839,276.0747681,286.0476074,180.7426605,2.48E-05,1.818451351,7.810687065,260.3033447,234.7705231,53.04963684,0
4,1982/5/1,13.9732,1,1216,5,1,12.07125664,278.1708374,292.9945374,191.8406677,2.55E-05,1.640927183,8.12270546,267.9293518,246.0930328,61.59361267,0
5,1982/6/1,12.47606667,1,1247,6,1,12.32522964,279.5200806,300.7733459,192.225769,2.78E-05,1.502801549,8.547419548,275.5783691,250.679306,56.42666245,0
6,1982/7/1,10.3670625,1,1277,7,1,12.69855404,279.9909058,303.8493652,186.5156403,2.85E-05,1.307359506,8.77541256,279.1127625,245.4377289,51.15930939,0
7,1982/8/1,8.139533333,1,1308,8,1,12.88073826,279.1864624,301.3085632,175.6163635,2.67E-05,1.290981774,8.679402351,276.7059937,233.7475586,43.60284805,0
8,1982/9/1,7.301733333,1,1339,9,1,12.76626015,277.9718933,294.7839355,169.7568207,2.54E-05,1.297298221,8.21313858,269.3748474,225.8602448,41.37178802,0
9,1982/10/1,9.4210625,1,1369,10,1,12.3158989,277.3175354,288.141571,181.3114471,2.48E-05,1.333845833,7.756168365,262.1314392,237.9523468,52.02130508,1.5
10,1982/11/1,11.62746667,1,1400,11,1,11.97449112,277.356781,286.5218506,197.4357758,2.47E-05,1.487809316,7.616366863,260.2350464,259.2583618,63.99173737,3.5
11,1982/12/1,13.6418,1,1430,12,1,11.88572025,277.5974121,287.9621582,206.3283691,2.50E-05,1.745651209,7.638823509,261.4140015,271.154541,67.22720337,23.5
12,1983/1/1,14.9424375,1,1461,1,1,11.93915081,277.1001892,287.2814331,201.2639008,2.47E-05,1.945795167,7.712741852,260.8208923,265.9987793,62.91579437,0
13,1983/2/1,16.00614286,1,1492,2,1,12.01360226,276.1487427,284.6986084,186.7349091,2.47E-05,2.071364361,7.728513718,258.7406921,248.4363861,53.35413742,2.3
14,1983/3/1,16.08526667,1,1520,3,1,12.02167797,276.0048828,286.2190247,173.975296,2.50E-05,2.020524821,7.846743584,260.2727661,231.6512146,46.42797852,22.5
15,1983/4/1,15.17206667,1,1551,4,1,12.0422802,276.5689087,288.0325623,180.3181458,2.54E-05,1.873698632,7.923327923,262.5267334,234.601593,52.79074097,17.5
16,1983/5/1,13.4913125,1,1581,5,1,12.18188763,278.6014404,295.5455627,191.466156,2.62E-05,1.668790588,8.2552948,270.3258057,245.7277527,60.54138184,0
17,1983/6/1,12.29566667,1,1612,6,1,12.45935535,279.879364,302.1713257,192.1056976,2.85E-05,1.474062804,8.648578644,276.6539917,250.6379089,55.98616028,0
18,1983/7/1,10.57026667,1,1642,7,1,12.82258892,279.6940918,305.0995483,185.5683746,2.84E-05,1.306200396,8.904695511,280.2044373,245.1908875,50.80709076,0
19,1983/8/1,8.185875,1,1673,8,1,13.05183029,279.8120422,303.8339539,175.2824554,2.68E-05,1.298246382,8.823382378,279.1610718,233.4654846,43.32622147,0
20,1983/9/1,7.3946,1,1704,9,1,12.88624763,278.615509,296.8040771,169.5093231,2.58E-05,1.323443478,8.309527397,271.3661499,225.713562,41.41289902,0
21,1983/10/1,9.334066667,1,1734,10,1,12.37859917,277.1966553,287.3267212,181.7259521,2.47E-05,1.380317923,7.802285194,262.0115662,237.7285919,52.4895401,0
22,1983/11/1,11.461,1,1765,11,1,12.01482296,277.1663818,285.2039795,199.6251678,2.48E-05,1.538500407,7.606761456,259.6795044,259.437561,64.81594086,30.1
23,1983/12/1,13.2984375,1,1795,12,1,11.85838985,277.2837524,285.7429504,207.292572,2.48E-05,1.770982553,7.594548225,259.5779724,271.6904602,67.90999603,11
24,1984/1/1,14.47326667,1,1826,1,1,11.8521347,277.2285461,286.8568115,201.4811401,2.48E-05,1.9819937,7.645699978,260.3162231,266.3539734,62.76715469,6.4
25,1984/2/1,15.29893333,1,1857,2,1,11.88825417,276.1360779,284.4460754,187.0002747,2.52E-05,2.102075385,7.645878315,258.2149048,248.4030151,53.34540939,9.1
26,1984/3/1,15.5842,1,1886,3,1,11.89305115,275.6817322,284.510376,174.3014526,2.43E-05,2.046564065,7.729002953,258.8204651,231.509903,46.16904449,19.2
27,1984/4/1,15.01446667,1,1917,4,1,11.95527172,276.5104065,286.9454651,181.6459351,2.57E-05,1.864439783,7.833660603,261.5090027,235.0006104,53.14069748,12.7
28,1984/5/1,13.5766875,1,1947,5,1,12.04742622,278.9001465,295.9472656,191.5179901,2.63E-05,1.67193395,8.162499428,270.147644,246.0522766,60.58586121,0
29,1984/6/1,12.15166667,1,1978,6,1,12.31492996,279.5359192,301.3710938,191.6234283,2.87E-05,1.549928533,8.586872101,276.0184631,250.4416504,55.58615112,0
30,1984/7/1,9.977533333,1,2008,7,1,12.77902699,280.0783386,304.5517883,185.6324005,2.85E-05,1.365685172,8.780316353,279.6338806,245.1150513,50.54690933,0
31,1984/8/1,7.7710625,1,2039,8,1,13.01595688,279.7800598,302.4150696,176.2986145,2.73E-05,1.31385553,8.676192284,277.7613525,233.5098114,43.3249855,0
32,1984/9/1,6.8052,1,2070,9,1,12.86812019,278.4981995,294.8232727,171.4941101,2.51E-05,1.292190918,8.171627045,270.0267334,225.8763123,41.70062256,4.2
33,1984/10/1,8.5606,1,2100,10,1,12.31655407,277.5229797,288.9727478,181.8262024,2.49E-05,1.354954048,7.789562702,263.4283752,238.1623688,52.73529434,11
34,1984/11/1,10.84153333,1,2131,11,1,11.94318771,277.1726379,284.8166199,200.095108,2.52E-05,1.550277117,7.564697266,259.2445679,259.8217468,65.1593399,0
35,1984/12/1,12.9894375,1,2161,12,1,11.79608536,277.268158,286.7173157,206.7666779,2.48E-05,1.747816357,7.582974911,260.1906433,271.2338257,67.89072418,4.8
36,1985/1/1,14.72486667,1,2192,1,1,11.79498863,277.2249451,286.5101929,201.3707733,2.42E-05,1.952468949,7.590008259,260.3452148,265.9822693,62.9303093,16.3
37,1985/2/1,15.46571429,1,2223,2,1,11.83788776,275.6688538,282.2793274,186.9896088,2.46E-05,2.049530907,7.590750217,256.3033447,248.4839325,53.42463684,14.6
38,1985/3/1,15.8859375,1,2251,3,1,11.83984089,275.4984131,283.4172363,174.5101929,2.50E-05,1.976103446,7.716104984,257.5680847,231.7478027,46.40750504,20.4
39,1985/4/1,15.35653333,1,2282,4,1,11.88128376,276.6109009,287.1023254,180.8907623,2.54E-05,1.829542452,7.845414639,261.7466125,234.8349457,53.19790649,0.9
40,1985/5/1,14.0734,1,2312,5,1,12.05056095,278.3921814,294.0828552,191.7356415,2.61E-05,1.656522955,8.144989014,268.8865356,245.9605713,61.29340363,0
41,1985/6/1,12.21906667,1,2343,6,1,12.3013382,280.0716553,301.630249,193.1232758,2.81E-05,1.517600252,8.494227409,276.4718018,250.6437225,55.69051361,0
42,1985/7/1,9.7445625,1,2373,7,1,12.71528244,279.8769531,303.5746765,186.9778137,2.80E-05,1.332243108,8.717565536,278.8187256,245.3448029,51.01554108,0
43,1985/8/1,7.401866667,1,2404,8,1,12.95405293,279.6678772,302.3121948,176.034256,2.72E-05,1.316993112,8.676487923,277.6064758,233.6457825,43.50154114,0
44,1985/9/1,6.697666667,1,2435,9,1,12.78566265,278.2573547,294.6994629,170.3671417,2.59E-05,1.333740317,8.150650978,269.587738,225.8744812,41.75140762,11
45,1985/10/1,8.5459375,1,2465,10,1,12.3137331,277.1365356,287.1785889,182.6888275,2.49E-05,1.382862451,7.722664833,261.8365173,238.0124664,53.0002594,6
46,1985/11/1,11.02453333,1,2496,11,1,11.937603,277.2694397,286.3991394,198.8632813,2.51E-05,1.544619362,7.573976517,260.1497803,259.5658569,65.09577179,22.8
47,1985/12/1,13.04993333,1,2526,12,1,11.79338169,277.4180908,286.1957092,207.4537354,2.48E-05,1.75837096,7.56591177,260.1091309,271.7619324,68.31750488,16
48,1986/1/1,14.889625,1,2557,1,1,11.76302719,276.8992615,285.7920532,200.7931519,2.49E-05,1.928844691,7.607496262,259.4883728,266.0075684,63.01895523,2
49,1986/2/1,15.78485714,1,2588,2,1,11.82665157,276.4547729,284.5218506,187.2371521,2.44E-05,2.056158123,7.590658188,258.4873047,248.2155914,53.20944214,17.8
50,1986/3/1,15.90946667,1,2616,3,1,11.85716248,275.6312561,284.0903931,174.1705475,2.57E-05,2.003501193,7.680948257,257.9076233,231.7397766,46.1182251,3
51,1986/4/1,15.0588,1,2647,4,1,11.93375301,276.6355591,287.3136902,180.6315002,2.62E-05,1.810717617,7.867373466,261.8226013,234.7471771,52.75918198,13.5
52,1986/5/1,13.3795625,1,2677,5,1,12.08202362,278.5104065,294.2146912,191.2781525,2.68E-05,1.598907749,8.132749557,268.9888,245.8327026,60.30903625,0
53,1986/6/1,11.97593333,1,2708,6,1,12.37720013,279.7062988,301.369751,192.2327728,2.87E-05,1.495537767,8.559488297,276.1591187,250.5244904,55.90163803,0
54,1986/7/1,10.14646667,1,2738,7,1,12.76454258,280.1921692,304.7763367,185.9948578,2.92E-05,1.338449746,8.761380196,279.5599365,245.4488525,51.10073853,0
55,1986/8/1,7.9795625,1,2769,8,1,12.95641327,279.7915649,301.8701782,176.1825409,2.76E-05,1.274629306,8.65260601,277.1694946,233.7845459,43.47312546,0
56,1986/9/1,7.410666667,1,2800,9,1,12.80226898,278.2185669,294.104126,170.8136597,2.56E-05,1.284378666,8.16358757,269.204071,225.8351135,41.6836319,0
57,1986/10/1,9.483933333,1,2830,10,1,12.31044769,277.3750916,288.277832,181.3742218,2.53E-05,1.394369756,7.761197567,262.5948792,237.8321686,52.11727142,7
58,1986/11/1,11.45326667,1,2861,11,1,11.94894886,277.2792358,285.9496765,198.8294373,2.55E-05,1.523504542,7.555675507,260.0050964,259.4170227,63.96204376,20.3
59,1986/12/1,13.2224375,1,2891,12,1,11.78275585,277.2522583,285.4750061,207.1372375,2.57E-05,1.724464063,7.57891798,259.6315918,271.5653992,67.75409698,13
60,1987/1/1,14.9698,1,2922,1,1,11.77347946,277.0222473,286.4691467,201.0560303,2.51E-05,1.912751555,7.671241283,259.9932556,266.1687317,63.03954697,21.4
61,1987/2/1,16.05014286,1,2953,2,1,11.84960651,275.8925171,284.2366333,186.4574127,2.46E-05,1.999969121,7.697856903,258.3306274,248.3368225,53.34609985,23.7
62,1987/3/1,15.8159375,1,2981,3,1,11.89664078,275.4036865,282.2952271,176.5281067,2.46E-05,1.966393634,7.686366558,257.3748474,231.9288483,46.60881805,23
63,1987/4/1,15.21086667,1,3012,4,1,11.9483099,276.5630493,286.9776611,181.8579865,2.53E-05,1.807222864,7.883988857,262.140686,234.572113,52.8391571,16.3
64,1987/5/1,13.74293333,1,3042,5,1,12.12177277,278.4524841,294.8308716,191.2416687,2.62E-05,1.620992692,8.200126648,269.8006287,245.7697601,60.15134811,0
65,1987/6/1,12.48566667,1,3073,6,1,12.38788033,280.1206665,302.16745,193.1086426,2.84E-05,1.463770423,8.637015343,277.4842224,250.4386902,56.45254135,0
66,1987/7/1,10.3325625,1,3103,7,1,12.85021591,280.5462952,306.5059204,186.5525208,2.91E-05,1.329815738,8.896917343,281.7604675,245.2019043,50.77593613,0
67,1987/8/1,7.499904762,1,3134,8,1,13.14405155,279.5722656,302.7710266,176.3806305,2.74E-05,1.30781245,8.764755249,278.386322,233.7064209,43.64737701,0
68,1987/9/1,7.2787,1,3165,9,1,12.98113918,278.2914734,294.7513123,170.3522339,2.64E-05,1.31595826,8.29254055,270.03302,225.7912445,42.26116562,0
69,1987/10/1,9.048774194,1,3195,10,1,12.51153088,277.2713928,288.0943604,181.7319641,2.52E-05,1.367212104,7.850584984,262.8782959,237.6294861,52.85444641,0
70,1987/11/1,11.22403333,1,3226,11,1,12.17630672,276.9511108,285.5986023,198.9641724,2.53E-05,1.515590654,7.700960636,259.6668701,259.3100586,64.92424774,13.5
71,1987/12/1,12.5405,1,3256,12,1,11.9950552,277.3563232,287.6589966,205.6131134,2.53E-05,1.727015279,7.736202717,261.2555542,271.3774109,67.41120911,27.5
72,1988/1/1,15.09047368,1,3287,1,1,12.01976395,277.1836243,287.4110718,201.3322296,2.53E-05,1.890535666,7.777053833,261.0960999,266.1915894,62.99517822,6.5
