,sst_avg,air_avg,dlwrf_avg,dswrf_avg,prate_avg,runof_avg,shum_avg,csdlf_avg,csdsf_avg,uswrf_avg,extend,id,cat_id,date,month,days_from_start
386,13.787507991050024,276.62921142578125,287.1547546386719,184.91592407226562,2.6594863811624236e-05,1.5607575393627573,7.777787208557129,259.7484436035156,248.3164825439453,53.68920135498047,14.757516129032258,1,1,2014-03-01,3,12843
387,13.784204548049042,276.4989013671875,287.68511962890625,173.7474822998047,2.7272519218968228e-05,1.5155665274735304,7.868735313415527,260.8782653808594,231.6151885986328,46.811767578125,14.087866666666667,1,1,2014-04-01,4,12874
388,13.710104682755315,277.55181884765625,291.48028564453125,179.24826049804688,2.6713532861322165e-05,1.3081712803185488,8.075082778930664,265.1268615722656,234.5248260498047,53.794166564941406,12.700709677419354,1,1,2014-05-01,5,12904
389,13.653603678166169,279.5162048339844,299.8907775878906,189.2194061279297,2.7406709705246612e-05,1.1705074460170635,8.394797325134277,273.2260437011719,245.6683349609375,59.46794509887695,11.0326,1,1,2014-06-01,6,12935
390,13.75772563300532,280.41680908203125,304.8070068359375,191.32940673828125,2.8697591915261e-05,1.0705066311285913,8.813802719116211,279.10260009765625,250.28570556640625,55.4462776184082,8.108451612903226,1,1,2014-07-01,7,12965
391,14.011361560766227,280.628173828125,308.2956848144531,184.51358032226562,2.8383085009409115e-05,0.9565607712668522,9.030108451843262,282.8636474609375,244.9360809326172,49.42904281616211,6.077870967741935,1,1,2014-08-01,8,12996
392,14.215417304048037,280.7104797363281,307.9642333984375,174.03468322753906,2.7824104108731262e-05,0.9422794977068986,8.9661865234375,282.261474609375,233.0365447998047,42.36427307128906,5.2199333333333335,1,1,2014-09-01,9,13027
393,14.078818865727529,279.8216552734375,301.89593505859375,167.19505310058594,2.7470048735267483e-05,0.9644846330931999,8.525586128234863,275.11724853515625,225.2898712158203,40.32537078857422,7.232451612903225,1,1,2014-10-01,10,13057
394,13.746951985205142,278.6485900878906,294.72247314453125,179.05105590820312,2.665480860741809e-05,0.9316567857427999,8.064546585083008,267.6784973144531,237.45489501953125,51.7680549621582,10.1146,1,1,2014-11-01,11,13088
395,13.528055720450238,277.8622741699219,289.65655517578125,196.30316162109375,2.661793405422941e-05,1.0580130851263267,7.78052282333374,262.4967346191406,259.3369140625,64.5934829711914,12.352580645161291,1,1,2014-12-01,12,13118
396,13.545828671887486,277.81121826171875,289.4790954589844,205.6287384033203,2.7309843062539585e-05,1.236865856062376,7.789278984069824,262.2209167480469,271.5400085449219,69.4408950805664,13.602322580645161,1,1,2015-01-01,1,13149
397,13.686279937898126,277.3335266113281,288.6332702636719,199.54238891601562,2.727282299019862e-05,1.403078603029394,7.777407646179199,261.1878967285156,266.2698669433594,63.728355407714844,14.400642857142858,1,1,2015-02-01,2,13180
398,13.806612308500194,276.7483825683594,287.6640319824219,185.5467987060547,2.7068997951573692e-05,1.553847053433642,7.792623519897461,260.2395324707031,248.22129821777344,53.53044509887695,14.370516129032257,1,1,2015-03-01,3,13208
399,13.828226671841822,276.55224609375,288.51708984375,173.1744384765625,2.7323938411427662e-05,1.4900841892813828,7.8933000564575195,261.4736633300781,231.6004638671875,46.44163513183594,13.893166666666668,1,1,2015-04-01,4,13239
400,13.76646727094226,277.4682922363281,291.2058410644531,179.5091552734375,2.682619924598839e-05,1.3160852551247773,8.049784660339355,264.98138427734375,234.45838928222656,53.567115783691406,12.468096774193548,1,1,2015-05-01,5,13269
